2;0.0;0.0;0.0;0.0
3;0.0;0.0;0.0;0.0
4;0.0;0.0;0.0;0.0
5;0.0;0.0;740539.7022332506;0.0
6;0.0;0.0;1131496.9826747128;0.0
7;578259.8274209013;0.0;1833968.8328912468;3516190.3039073804
8;4638157.894736842;0.0;2593812.1272365805;5195409.4292803975
9;40039062.5;1817696.3522839304;3525291.1208151383;7087628.865979382
10;384375000.0;2353788.2144439523;4815687.361419069;9678643.724696357
11;4246875000.0;0.0;6208949.096880131;12382075.471698113
